person_id;person_trip_id;origin_x;origin_y;destination_x;destination_y;departure_time;travel_time;vehicle_distance;routed_distance;mode;preceding_purpose;following_purpose;returning;euclidean_distance
190571;0;248502.06838900264;5167303.454075206;248502.06838900264;5167303.454075206;17100.0;0.0;0.0;0.0;car;home;work;false;0.0
221114;0;248502.06838900264;5167303.454075206;248502.06838900264;5167303.454075206;17100.0;0.0;0.0;0.0;car;home;work;false;0.0
265074;0;248502.06838900264;5167303.454075206;248502.06838900264;5167303.454075206;17100.0;0.0;0.0;0.0;car;home;work;false;0.0
753067;0;248502.06838900264;5167303.454075206;248502.06838900264;5167303.454075206;17100.0;0.0;0.0;0.0;car;home;work;false;0.0
753956;0;248502.06838900264;5167303.454075206;248502.06838900264;5167303.454075206;17100.0;0.0;0.0;0.0;car;home;work;false;0.0
121742;0;255719.09527938266;5166692.060215183;248502.06838900264;5167303.454075206;16200.0;1383.0;15257.26735557756;15257.26735557756;car;home;work;false;7242.877852659303
663550;0;248502.06838900264;5167303.454075206;255719.09527938266;5166692.060215183;16200.0;1511.0;15629.795872293736;15629.795872293736;car;home;work;false;7242.877852659303
751720;0;245981.9067416243;5164163.917844173;248502.06838900264;5167303.454075206;16800.0;963.0;13328.907347140654;13328.907347140654;car;home;shop;false;4025.9039326452908
614054;0;248502.06838900264;5167303.454075206;248502.06838900264;5167303.454075206;18000.0;0.0;0.0;0.0;car;home;work;false;0.0
718488;0;248502.06838900264;5167303.454075206;248502.06838900264;5167303.454075206;18000.0;0.0;0.0;0.0;car;home;work;false;0.0
748121;0;248502.06838900264;5167303.454075206;248502.06838900264;5167303.454075206;18000.0;0.0;0.0;0.0;car;home;work;false;0.0
76759;1;248502.06838900264;5167303.454075206;248502.06838900264;5167303.454075206;18000.0;0.0;0.0;0.0;car;leisure;home;true;0.0
86880;0;248502.06838900264;5167303.454075206;248502.06838900264;5167303.454075206;18000.0;0.0;0.0;0.0;car;home;work;false;0.0
330533;0;248502.06838900264;5167303.454075206;248502.06838900264;5167303.454075206;18000.0;0.0;0.0;0.0;car_passenger;home;work;false;0.0
304555;0;248502.06838900264;5167303.454075206;248502.06838900264;5167303.454075206;18000.0;0.0;0.0;0.0;car_passenger;home;work;false;0.0
20955;0;255719.09527938266;5166692.060215183;255719.09527938266;5166692.060215183;18000.0;0.0;0.0;0.0;car_passenger;home;education;false;0.0
467929;0;248502.06838900264;5167303.454075206;248502.06838900264;5167303.454075206;18000.0;24.0;0.0;0.0;car;home;work;false;0.0
473975;0;248502.06838900264;5167303.454075206;248502.06838900264;5167303.454075206;18000.0;24.0;0.0;0.0;car;home;work;false;0.0
505281;0;248502.06838900264;5167303.454075206;248502.06838900264;5167303.454075206;18000.0;24.0;0.0;0.0;car;home;work;false;0.0
529942;0;248502.06838900264;5167303.454075206;248502.06838900264;5167303.454075206;18000.0;24.0;0.0;0.0;car;home;work;false;0.0
311908;0;248502.06838900264;5167303.454075206;248502.06838900264;5167303.454075206;18000.0;48.0;0.0;0.0;car;home;work;false;0.0
342959;0;248502.06838900264;5167303.454075206;248502.06838900264;5167303.454075206;18000.0;48.0;0.0;0.0;car;home;other;false;0.0
401881;0;248502.06838900264;5167303.454075206;248502.06838900264;5167303.454075206;18000.0;48.0;0.0;0.0;car;home;other;false;0.0
41921;0;248502.06838900264;5167303.454075206;248502.06838900264;5167303.454075206;18000.0;48.0;0.0;0.0;car;home;work;false;0.0
156814;0;248502.06838900264;5167303.454075206;248502.06838900264;5167303.454075206;18000.0;72.0;0.0;0.0;car;home;work;false;0.0
285790;0;248502.06838900264;5167303.454075206;248502.06838900264;5167303.454075206;18000.0;72.0;0.0;0.0;car;home;work;false;0.0
690843;0;255719.09527938266;5166692.060215183;248502.06838900264;5167303.454075206;16800.0;1380.0;15105.644549775308;15105.644549775308;car;home;work;false;7242.877852659303
736665;0;255719.09527938266;5166692.060215183;255719.09527938266;5166692.060215183;18240.0;0.0;0.0;0.0;car;home;work;false;0.0
92497;0;248502.06838900264;5167303.454075206;259433.49852164596;5165255.538462022;16200.0;2332.0;19679.83940685683;19679.83940685683;car;home;work;false;11121.60613866469
401881;1;248502.06838900264;5167303.454075206;248502.06838900264;5167303.454075206;18600.0;0.0;0.0;0.0;car;other;work;false;0.0
263899;0;248502.06838900264;5167303.454075206;248502.06838900264;5167303.454075206;18900.0;24.0;0.0;0.0;car;home;work;false;0.0
710554;0;255719.09527938266;5166692.060215183;255719.09527938266;5166692.060215183;18900.0;35.0;0.0;0.0;car;home;work;false;0.0
618051;0;248502.06838900264;5167303.454075206;248502.06838900264;5167303.454075206;19140.0;0.0;0.0;0.0;car;home;leisure;false;0.0
758179;0;248502.06838900264;5167303.454075206;248502.06838900264;5167303.454075206;19140.0;0.0;0.0;0.0;car;home;leisure;false;0.0
756845;0;245574.73347235442;5164012.142324211;248502.06838900264;5167303.454075206;18240.0;963.0;13328.907347140654;13328.907347140654;car;home;other;false;4404.772724723217
307670;0;248502.06838900264;5167303.454075206;245574.73347235442;5164012.142324211;18000.0;1244.0;14273.603281667722;14273.603281667722;car;home;work;false;4404.772724723217
706922;0;248502.06838900264;5167303.454075206;248502.06838900264;5167303.454075206;18000.0;1334.0;0.0;1601.7919295492545;walk;home;work;false;0.0
696827;0;255719.09527938266;5166692.060215183;248502.06838900264;5167303.454075206;18000.0;1383.0;15257.26735557756;15257.26735557756;car;home;work;false;7242.877852659303
696304;0;255719.09527938266;5166692.060215183;248502.06838900264;5167303.454075206;18000.0;1418.0;15105.644549775308;15105.644549775308;car;home;work;false;7242.877852659303
611742;0;248502.06838900264;5167303.454075206;255719.09527938266;5166692.060215183;18000.0;1476.0;15781.418678095986;15781.418678095986;car;home;education;false;7242.877852659303
89943;0;248502.06838900264;5167303.454075206;248502.06838900264;5167303.454075206;19500.0;0.0;0.0;0.0;car;home;shop;false;0.0
736665;1;255719.09527938266;5166692.060215183;255719.09527938266;5166692.060215183;19500.0;0.0;0.0;0.0;walk;work;work;false;0.0
765858;0;255719.09527938266;5166692.060215183;255719.09527938266;5166692.060215183;19800.0;0.0;0.0;0.0;car;home;work;false;0.0
751720;1;248502.06838900264;5167303.454075206;248502.06838900264;5167303.454075206;19800.0;0.0;0.0;0.0;car;shop;work;false;0.0
754419;0;248502.06838900264;5167303.454075206;248502.06838900264;5167303.454075206;19800.0;0.0;0.0;0.0;car;home;work;false;0.0
2883;0;259433.49852164596;5165255.538462022;259433.49852164596;5165255.538462022;19800.0;0.0;0.0;0.0;car;home;shop;false;0.0
